COUN_ID,COUN_NA,TOWN_ID,TOWN_NA,CODE3,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,11.00,12.00
10009,雲林縣,1000913,麥寮鄉,A100091308,440.66,523.32,598.54,754.63,867.15,1246.66,1193.28,1167.69,907.67,771.35,608.97,588.88
10009,雲林縣,1000913,麥寮鄉,A100091309,2059.49,1210.17,1881.76,1896.41,3141.29,2022.75,3376.04,1729.70,3007.91,1387.16,2106.02,881.66
10009,雲林縣,1000913,麥寮鄉,A100091310,1426.92,1321.41,1225.30,1373.37,1432.81,1931.68,1614.53,1749.17,1496.26,1467.40,1215.10,1276.57
10009,雲林縣,1000913,麥寮鄉,A100091311,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10009,雲林縣,1000913,麥寮鄉,A100091312,370.25,396.35,557.11,642.43,704.85,783.39,759.98,607.59,561.23,446.58,421.69,364.09
10009,雲林縣,1000913,麥寮鄉,A100091313,350.83,601.07,594.37,958.98,735.73,1184.40,748.65,1105.13,528.90,779.71,411.20,595.83
10009,雲林縣,1000913,麥寮鄉,A100091314,1560.04,1350.01,1607.33,1585.47,1876.58,2293.75,2245.17,2093.40,2151.20,1634.84,1627.23,1381.49
10009,雲林縣,1000913,麥寮鄉,A100091315,835.95,1110.18,1028.62,1541.78,1540.16,2234.77,1751.32,2239.95,1365.96,1703.38,936.54,1166.30
10009,雲林縣,1000913,麥寮鄉,A100091316,749.63,852.54,918.76,1255.07,1571.52,2005.48,1922.00,2156.77,1474.22,1580.86,994.83,964.79
10009,雲林縣,1000913,麥寮鄉,A100091317,652.89,666.76,831.39,1012.30,1284.78,1513.93,1619.12,1663.65,1172.88,1130.19,789.86,695.39
10009,雲林縣,1000913,麥寮鄉,A100091318,344.08,478.97,567.34,755.78,703.22,916.46,717.44,706.86,536.06,504.62,415.30,436.06
10009,雲林縣,1000914,東勢鄉,A100091401,213.86,276.76,287.77,397.37,415.79,564.92,397.09,437.32,324.33,347.89,242.30,286.75
10009,雲林縣,1000914,東勢鄉,A100091402,194.92,237.23,322.76,366.00,394.69,508.64,558.00,464.32,433.92,352.78,314.79,302.08
10009,雲林縣,1000914,東勢鄉,A100091403,170.79,248.63,311.39,384.62,378.66,478.96,424.18,398.72,339.43,315.03,248.53,272.73
10009,雲林縣,1000914,東勢鄉,A100091404,385.02,428.17,578.63,647.27,726.23,944.04,1084.50,880.64,850.65,634.57,551.06,495.70
10009,雲林縣,1000914,東勢鄉,A100091405,231.63,340.04,434.26,525.23,501.71,638.13,625.33,559.84,465.06,392.53,319.34,342.14
10009,雲林縣,1000914,東勢鄉,A100091406,248.76,311.97,406.11,516.42,498.78,687.42,597.80,557.10,471.55,427.70,342.40,358.14
10009,雲林縣,1000915,褒忠鄉,A100091501,295.92,277.44,403.64,382.89,463.88,483.46,528.70,404.81,452.59,345.86,350.69,269.57
10009,雲林縣,1000915,褒忠鄉,A100091502,358.24,429.39,438.90,540.24,544.46,757.96,627.70,636.49,509.27,465.80,399.08,427.57
10009,雲林縣,1000915,褒忠鄉,A100091503,531.01,516.96,586.06,611.76,697.58,832.15,823.68,790.00,713.76,611.22,548.15,495.99
10009,雲林縣,1000915,褒忠鄉,A100091504,392.28,468.15,503.24,627.71,619.85,796.51,653.03,691.05,536.22,497.39,401.38,423.46
10009,雲林縣,1000915,褒忠鄉,A100091505,488.50,544.15,559.22,653.08,807.44,1046.63,933.55,989.19,767.65,677.78,544.82,528.98
10009,雲林縣,1000916,臺西鄉,A100091601,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10009,雲林縣,1000916,臺西鄉,A100091602,875.62,951.21,946.82,1096.90,1046.08,1507.84,1248.20,1273.00,1081.56,1025.64,907.34,870.10
10009,雲林縣,1000916,臺西鄉,A100091603,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10009,雲林縣,1000916,臺西鄉,A100091604,285.15,353.30,348.49,471.07,489.95,686.71,492.94,537.05,406.80,431.11,323.54,346.90
10009,雲林縣,1000916,臺西鄉,A100091605,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10009,雲林縣,1000916,臺西鄉,A100091606,283.60,399.62,470.35,520.35,541.86,896.33,932.95,740.66,737.55,485.48,448.54,418.47
10009,雲林縣,1000916,臺西鄉,A100091607,329.31,269.89,415.32,440.08,529.37,600.48,668.80,468.40,534.33,358.67,386.24,296.84
10009,雲林縣,1000916,臺西鄉,A100091608,862.82,794.96,975.89,1005.04,1076.51,1371.92,1474.67,1203.01,1238.94,996.78,1021.00,839.02
10009,雲林縣,1000916,臺西鄉,A100091609,440.03,477.87,610.19,627.77,719.40,1074.91,1177.82,897.01,983.52,601.73,618.40,486.50
10009,雲林縣,1000916,臺西鄉,A100091610,200.19,219.72,313.88,327.58,393.37,464.63,541.62,392.41,424.83,291.19,303.40,236.56
10009,雲林縣,1000916,臺西鄉,A100091611,249.46,341.20,296.73,455.63,417.25,605.28,443.43,542.58,353.70,396.98,263.55,321.19
10009,雲林縣,1000916,臺西鄉,A100091612,202.97,276.73,289.30,379.14,368.95,562.23,490.44,491.72,387.22,359.90,282.44,305.05
10009,雲林縣,1000917,元長鄉,A100091701,210.21,250.75,365.97,371.40,391.44,438.46,517.82,411.33,388.40,304.57,303.21,268.49
10009,雲林縣,1000917,元長鄉,A100091702,278.45,361.23,475.34,505.12,500.57,571.89,558.19,503.96,439.32,384.56,331.13,338.92
10009,雲林縣,1000917,元長鄉,A100091703,471.57,524.36,568.07,627.42,784.48,1088.40,1009.16,995.18,876.20,661.23,600.74,496.39
10009,雲林縣,1000917,元長鄉,A100091704,221.28,312.57,383.66,426.68,438.92,536.33,514.51,458.19,398.71,335.62,292.72,280.02
10009,雲林縣,1000917,元長鄉,A100091705,300.76,363.60,501.29,684.09,654.78,708.86,628.11,603.74,540.36,444.20,408.65,364.01
10009,雲林縣,1000917,元長鄉,A100091706,301.66,398.20,483.43,521.11,511.70,580.25,546.00,499.19,451.32,363.25,341.01,332.80
10009,雲林縣,1000917,元長鄉,A100091707,232.61,326.72,456.17,575.34,508.16,488.45,437.87,397.86,363.03,312.84,281.77,259.17
10009,雲林縣,1000917,元長鄉,A100091708,263.87,446.00,518.63,614.17,385.49,159.12,136.18,113.11,152.99,173.99,147.30,111.42
10009,雲林縣,1000917,元長鄉,A100091709,436.36,453.65,602.51,607.90,697.10,762.92,852.98,709.45,703.22,515.03,539.54,453.02
10009,雲林縣,1000917,元長鄉,A100091710,250.20,369.56,484.87,591.61,542.69,533.87,520.12,493.08,439.43,372.38,337.40,319.00
10009,雲林縣,1000918,四湖鄉,A100091801,217.96,297.38,362.00,430.81,443.28,580.78,613.01,578.08,489.62,442.21,352.70,355.92
10009,雲林縣,1000918,四湖鄉,A100091802,149.95,208.46,287.22,338.80,349.67,445.83,490.71,456.23,401.73,361.73,303.28,296.82
10009,雲林縣,1000918,四湖鄉,A100091803,176.23,235.98,339.51,454.45,441.35,468.10,418.00,341.52,326.83,267.12,247.46,201.94
10009,雲林縣,1000918,四湖鄉,A100091804,186.33,264.50,372.48,438.76,418.63,528.55,554.61,533.30,419.88,390.74,296.39,316.77
10009,雲林縣,1000918,四湖鄉,A100091805,560.99,609.66,658.47,740.84,924.93,1263.31,1134.83,1087.41,969.52,759.14,693.75,588.64
10009,雲林縣,1000918,四湖鄉,A100091806,402.84,445.80,511.45,601.75,662.79,823.24,723.80,678.07,614.42,492.79,472.91,411.74
10009,雲林縣,1000918,四湖鄉,A100091807,155.18,214.98,299.34,357.58,364.65,409.85,409.59,364.99,307.00,281.72,249.03,243.33
10009,雲林縣,1000918,四湖鄉,A100091808,229.40,301.59,379.59,492.20,496.77,650.49,648.58,636.55,507.58,480.88,364.93,408.65
10009,雲林縣,1000918,四湖鄉,A100091809,240.62,288.92,402.83,498.78,476.43,529.01,492.03,445.20,396.93,344.97,308.27,304.74
10009,雲林縣,1000919,口湖鄉,A100091901,227.88,319.95,363.89,534.64,548.45,815.80,628.88,830.95,456.04,543.26,362.88,448.48
10009,雲林縣,1000919,口湖鄉,A100091902,317.65,573.04,541.30,897.22,649.50,1136.72,723.48,1137.64,552.88,893.28,444.36,672.29
10009,雲林縣,1000919,口湖鄉,A100091903,603.18,643.20,675.81,937.06,966.18,1346.37,993.42,1309.60,910.74,968.39,735.41,800.40
10009,雲林縣,1000919,口湖鄉,A100091904,436.46,705.43,581.72,968.52,729.33,1246.71,766.66,1112.37,606.90,919.55,492.88,687.85
10009,雲林縣,1000919,口湖鄉,A100091905,781.12,864.28,793.04,1114.02,1057.19,1588.13,1212.57,1534.75,1010.92,1176.87,744.95,906.23
10009,雲林縣,1000919,口湖鄉,A100091906,988.46,857.81,981.85,1137.45,1201.25,1576.05,1571.33,1406.14,1438.27,1135.64,1140.12,868.41
10009,雲林縣,1000919,口湖鄉,A100091907,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10009,雲林縣,1000919,口湖鄉,A100091908,738.29,547.36,908.47,794.17,984.48,977.39,1097.98,869.65,1040.48,655.04,816.03,577.15
10009,雲林縣,1000919,口湖鄉,A100091909,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10009,雲林縣,1000919,口湖鄉,A100091910,1069.45,834.55,1245.91,1101.95,1378.30,1553.32,1607.01,1312.89,1695.21,1017.97,1403.95,950.97
10009,雲林縣,1000919,口湖鄉,A100091911,344.13,414.88,502.20,517.53,620.19,914.31,932.46,702.10,742.32,503.89,529.29,383.25
10009,雲林縣,1000919,口湖鄉,A100091912,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10009,雲林縣,1000919,口湖鄉,A100091913,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10009,雲林縣,1000919,口湖鄉,A100091914,799.26,738.08,1132.33,919.95,1216.32,1196.69,1396.27,1002.22,1303.34,841.71,1010.45,684.03
10009,雲林縣,1000919,口湖鄉,A100091915,1839.60,1551.21,2708.55,1843.42,2558.32,1752.34,2537.52,1603.52,2487.78,984.72,2874.94,1063.84
10009,雲林縣,1000919,口湖鄉,A100091916,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10009,雲林縣,1000919,口湖鄉,A100091917,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10009,雲林縣,1000920,水林鄉,A100092001,317.72,361.34,464.65,602.74,585.27,629.74,570.45,518.89,484.98,377.12,357.81,313.77
10009,雲林縣,1000920,水林鄉,A100092002,225.03,266.42,358.00,479.62,483.98,604.07,488.27,409.02,361.21,288.86,268.46,247.12
10009,雲林縣,1000920,水林鄉,A100092003,212.63,300.54,394.31,471.87,485.87,541.99,485.60,462.85,404.69,334.41,285.50,243.59
10009,雲林縣,1000920,水林鄉,A100092004,430.88,476.35,509.62,586.10,747.42,972.16,918.47,969.62,766.24,650.59,522.64,477.06
10009,雲林縣,1000920,水林鄉,A100092005,259.47,297.80,433.59,604.71,610.85,694.80,575.45,535.56,457.41,379.12,330.66,308.37
10009,雲林縣,1000920,水林鄉,A100092006,258.09,342.61,454.45,552.97,568.92,641.24,600.05,550.98,492.10,408.28,341.20,307.82
10009,雲林縣,1000920,水林鄉,A100092007,279.23,375.35,484.38,533.11,573.12,668.92,679.54,623.57,560.34,439.42,375.43,346.88
10009,雲林縣,1000920,水林鄉,A100092008,366.05,446.44,583.17,652.66,656.29,772.38,782.38,706.44,664.21,551.09,483.28,451.39
10009,雲林縣,1000920,水林鄉,A100092009,191.01,307.46,452.95,486.10,488.43,565.77,618.33,509.53,467.16,359.92,295.03,280.83
10009,雲林縣,1000920,水林鄉,A100092010,107.94,306.70,426.03,496.28,502.51,512.90,477.04,334.91,248.35,191.96,161.30,167.10
10009,雲林縣,1000920,水林鄉,A100092011,296.52,336.26,595.55,591.58,611.00,667.94,752.19,628.49,585.62,464.82,371.72,367.17
10010,嘉義縣,1001001,太保市,A100100101,370.23,440.21,476.49,517.45,620.40,793.99,684.73,654.79,585.62,488.96,442.36,398.77
10010,嘉義縣,1001001,太保市,A100100102,520.80,567.06,655.85,744.53,821.52,1149.42,1255.72,1153.12,1008.17,820.72,676.09,665.33
10010,嘉義縣,1001001,太保市,A100100103,384.96,427.32,510.63,572.47,618.61,871.44,968.99,881.07,766.79,635.37,524.93,524.33
10010,嘉義縣,1001001,太保市,A100100104,635.53,685.05,757.19,849.45,1004.11,1356.77,1316.98,1265.51,1099.24,893.59,790.49,749.97
10010,嘉義縣,1001001,太保市,A100100105,346.94,415.73,520.67,582.42,616.84,858.89,944.80,815.64,743.76,575.73,506.34,468.70
10010,嘉義縣,1001001,太保市,A100100106,270.95,349.26,465.93,531.25,577.89,740.20,813.89,662.10,603.70,455.36,399.13,382.49
10010,嘉義縣,1001001,太保市,A100100107,672.60,709.51,796.41,916.08,1069.95,1401.12,1288.89,1267.36,1143.35,924.63,844.92,766.39
10010,嘉義縣,1001001,太保市,A100100108,559.13,596.28,610.70,694.00,825.34,1081.33,981.08,1010.90,889.12,766.75,655.61,614.28
10010,嘉義縣,1001001,太保市,A100100109,247.31,290.85,387.47,459.17,557.38,686.00,743.25,721.97,575.19,515.34,386.22,393.77
10010,嘉義縣,1001001,太保市,A100100110,474.94,518.17,541.16,583.92,717.82,893.57,875.86,927.76,743.90,626.84,520.90,478.99
10010,嘉義縣,1001001,太保市,A100100111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001001,太保市,A100100112,398.41,435.89,536.59,649.56,788.78,950.45,900.01,950.66,711.69,715.86,511.25,560.68
10010,嘉義縣,1001001,太保市,A100100113,610.80,625.85,703.29,824.60,889.44,1167.89,1200.93,1131.26,1026.40,846.66,699.51,662.13
10010,嘉義縣,1001002,朴子市,A100100201,280.14,377.11,490.62,567.50,674.88,796.69,846.02,692.68,700.54,462.65,458.33,367.48
10010,嘉義縣,1001002,朴子市,A100100202,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001002,朴子市,A100100203,352.02,368.86,433.11,520.81,738.45,873.30,838.15,901.45,653.66,657.09,439.29,440.88
10010,嘉義縣,1001002,朴子市,A100100204,358.84,408.50,452.97,516.97,637.19,888.87,912.33,805.80,726.96,558.08,464.80,418.88
10010,嘉義縣,1001002,朴子市,A100100205,785.65,862.95,857.59,1056.46,1207.28,1661.97,1550.43,1567.31,1269.29,1130.90,834.84,815.68
10010,嘉義縣,1001002,朴子市,A100100206,437.39,456.06,488.71,545.01,708.27,890.46,862.09,826.57,720.64,615.68,474.70,466.70
10010,嘉義縣,1001002,朴子市,A100100207,808.33,802.71,1000.45,1034.21,1211.98,1665.90,1800.25,1472.79,1583.19,1042.06,1061.74,803.16
10010,嘉義縣,1001002,朴子市,A100100208,272.26,279.32,362.86,443.88,614.76,717.37,735.09,797.04,589.70,598.41,407.32,407.86
10010,嘉義縣,1001002,朴子市,A100100209,638.50,652.96,694.42,753.10,968.21,1239.71,1216.70,1178.84,976.93,843.84,660.59,610.60
10010,嘉義縣,1001002,朴子市,A100100210,577.24,660.99,717.25,839.89,938.47,1418.82,1431.22,1269.88,1179.12,887.35,774.94,671.90
10010,嘉義縣,1001002,朴子市,A100100211,319.49,398.13,450.91,548.63,636.91,871.84,811.73,842.25,648.81,549.54,413.60,415.82
10010,嘉義縣,1001002,朴子市,A100100212,299.33,435.46,448.54,659.00,677.99,966.79,757.05,921.76,599.70,649.46,413.82,499.80
10010,嘉義縣,1001002,朴子市,A100100213,480.71,588.11,631.62,718.50,795.50,1250.01,1216.10,1097.86,1012.81,761.85,646.55,584.61
10010,嘉義縣,1001002,朴子市,A100100214,418.72,423.64,586.65,649.32,793.35,942.71,918.97,722.07,779.43,504.35,528.08,403.23
10010,嘉義縣,1001002,朴子市,A100100215,560.26,617.23,664.73,851.76,879.49,996.20,912.28,792.95,756.02,607.45,519.58,480.87
10010,嘉義縣,1001002,朴子市,A100100216,418.02,396.22,433.10,500.22,710.41,724.13,704.77,621.10,509.16,437.28,427.27,376.85
10010,嘉義縣,1001003,布袋鎮,A100100301,328.85,368.54,414.95,466.32,554.06,715.76,681.30,644.23,585.39,473.63,418.51,394.17
10010,嘉義縣,1001003,布袋鎮,A100100302,392.20,466.38,466.49,625.32,629.22,866.18,772.28,786.04,718.07,641.51,519.84,495.45
10010,嘉義縣,1001003,布袋鎮,A100100303,513.97,526.35,690.52,764.73,866.95,765.66,829.00,679.10,747.21,547.84,559.91,473.01
10010,嘉義縣,1001003,布袋鎮,A100100304,551.05,584.51,672.69,755.34,849.55,1125.64,1165.43,1091.32,1146.12,869.70,828.18,672.77
10010,嘉義縣,1001003,布袋鎮,A100100305,223.30,294.82,356.55,441.81,531.78,744.60,719.69,689.26,581.17,469.72,386.75,328.94
10010,嘉義縣,1001003,布袋鎮,A100100306,464.97,510.59,602.03,661.96,759.00,1077.21,1056.89,937.56,932.01,592.64,609.04,456.88
10010,嘉義縣,1001003,布袋鎮,A100100307,508.39,690.61,611.76,961.57,944.03,1410.61,1124.28,1504.57,1017.46,1125.59,704.39,758.65
10010,嘉義縣,1001003,布袋鎮,A100100308,470.04,546.68,597.28,768.48,770.00,1039.88,912.88,1081.87,852.48,859.37,581.72,631.31
10010,嘉義縣,1001003,布袋鎮,A100100309,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001003,布袋鎮,A100100310,418.59,422.04,562.97,621.67,780.73,1000.92,1026.13,958.39,910.77,715.47,609.19,509.74
10010,嘉義縣,1001003,布袋鎮,A100100311,315.66,387.07,481.08,599.97,683.13,876.94,933.09,858.49,747.09,651.60,489.35,478.43
10010,嘉義縣,1001003,布袋鎮,A100100312,667.04,648.70,778.03,951.90,1068.37,1383.74,1402.48,1387.93,1297.28,1067.92,859.47,718.99
10010,嘉義縣,1001003,布袋鎮,A100100313,377.36,422.91,524.63,620.05,743.15,950.42,955.72,895.96,817.45,660.17,537.29,494.59
10010,嘉義縣,1001004,大林鎮,A100100401,2065.27,448.00,1456.54,830.09,690.31,477.23,789.00,1057.83,826.73,419.99,1284.10,394.78
10010,嘉義縣,1001004,大林鎮,A100100402,553.76,718.87,670.91,801.69,741.35,1043.25,998.04,932.85,746.06,643.29,521.03,497.77
10010,嘉義縣,1001004,大林鎮,A100100403,315.58,414.95,429.27,524.65,614.63,833.49,820.03,805.47,651.17,588.59,435.64,463.85
10010,嘉義縣,1001004,大林鎮,A100100404,584.96,534.58,654.86,655.05,818.63,940.61,970.35,847.62,831.48,657.94,620.42,530.78
10010,嘉義縣,1001004,大林鎮,A100100405,564.97,498.55,704.94,709.36,940.27,1253.09,1344.60,1044.56,1104.58,743.80,765.21,578.31
10010,嘉義縣,1001004,大林鎮,A100100406,395.55,402.82,553.52,511.56,649.13,866.77,1006.61,703.94,794.05,506.37,590.26,417.98
10010,嘉義縣,1001004,大林鎮,A100100407,457.72,564.26,579.42,718.50,808.08,1115.31,1063.14,985.04,814.40,704.72,558.41,553.11
10010,嘉義縣,1001004,大林鎮,A100100408,349.26,416.06,464.25,534.30,583.81,869.10,837.96,738.11,683.73,490.72,455.51,437.83
10010,嘉義縣,1001004,大林鎮,A100100409,296.95,379.66,457.57,530.02,588.79,976.72,979.50,755.38,738.02,522.40,499.57,422.17
10010,嘉義縣,1001004,大林鎮,A100100410,768.64,867.46,837.46,1009.68,1069.49,1667.90,1508.74,1470.94,1314.76,1140.61,918.54,970.05
10010,嘉義縣,1001004,大林鎮,A100100411,591.39,664.28,698.55,865.13,1073.85,1313.66,887.07,888.26,684.69,665.05,486.73,508.87
10010,嘉義縣,1001004,大林鎮,A100100412,740.58,553.72,790.05,825.03,1022.37,1205.59,1446.59,1126.32,1257.46,933.47,1003.65,741.58
10010,嘉義縣,1001005,民雄鄉,A100100501,378.57,472.55,510.23,609.19,641.56,799.80,755.62,740.09,638.96,555.35,468.46,443.12
10010,嘉義縣,1001005,民雄鄉,A100100502,544.47,536.90,618.60,643.53,676.53,848.14,885.64,776.85,759.85,593.05,562.34,503.55
10010,嘉義縣,1001005,民雄鄉,A100100503,292.92,325.81,395.83,534.85,622.63,700.82,695.44,651.51,644.68,551.41,502.84,429.69
10010,嘉義縣,1001005,民雄鄉,A100100504,612.19,701.89,706.79,862.79,960.42,1349.04,1238.07,1214.52,1071.80,898.71,715.42,693.08
10010,嘉義縣,1001005,民雄鄉,A100100505,642.75,684.63,783.19,932.61,1027.63,1409.03,1300.82,1259.78,1084.43,893.23,767.13,738.23
10010,嘉義縣,1001005,民雄鄉,A100100506,854.61,868.51,963.69,1124.13,1334.30,1733.71,1571.17,1566.87,1399.85,1198.57,963.13,932.47
10010,嘉義縣,1001005,民雄鄉,A100100507,576.51,629.71,660.70,784.23,940.83,1203.18,1078.37,1071.53,959.54,852.27,728.86,673.99
10010,嘉義縣,1001005,民雄鄉,A100100508,470.29,508.02,602.71,611.87,621.57,764.47,847.79,685.34,671.99,511.77,465.41,430.52
10010,嘉義縣,1001005,民雄鄉,A100100509,561.77,611.42,615.88,702.66,831.03,1059.07,915.29,950.36,825.06,770.77,592.92,579.11
10010,嘉義縣,1001005,民雄鄉,A100100510,484.49,517.29,593.92,674.74,762.46,942.42,879.54,856.97,789.78,655.13,613.08,583.37
10010,嘉義縣,1001005,民雄鄉,A100100511,403.59,469.11,559.16,715.66,752.44,1006.60,1034.33,1050.52,774.56,773.74,520.73,571.03
10010,嘉義縣,1001005,民雄鄉,A100100512,578.13,613.65,732.07,851.70,935.65,1229.44,1316.72,1140.58,1092.41,862.35,757.52,714.50
10010,嘉義縣,1001005,民雄鄉,A100100513,467.88,538.33,562.64,616.56,666.54,787.83,758.43,693.06,608.90,510.72,437.09,384.94
10010,嘉義縣,1001005,民雄鄉,A100100514,631.80,764.18,725.71,863.28,876.67,1110.10,966.94,996.18,831.48,766.58,624.04,624.01
10010,嘉義縣,1001005,民雄鄉,A100100515,368.31,362.11,507.61,584.31,790.98,872.58,1019.00,1018.45,722.48,686.63,465.51,424.73
10010,嘉義縣,1001005,民雄鄉,A100100516,496.17,632.44,663.40,878.10,933.10,1261.90,1265.49,1345.99,903.51,954.82,634.80,658.19
10010,嘉義縣,1001005,民雄鄉,A100100517,438.44,568.78,554.47,773.89,783.45,1080.12,907.29,1055.62,731.98,796.45,537.20,603.12
10010,嘉義縣,1001005,民雄鄉,A100100518,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001005,民雄鄉,A100100519,511.77,561.98,693.61,774.24,952.28,1200.35,1340.20,1218.45,1007.97,850.09,695.56,568.10
10010,嘉義縣,1001005,民雄鄉,A100100520,642.29,497.53,824.51,756.68,1102.56,1071.15,1430.05,1223.86,1123.98,853.92,808.18,578.86
10010,嘉義縣,1001005,民雄鄉,A100100521,453.81,527.61,658.42,669.98,823.61,1167.45,1259.08,913.93,1054.04,652.15,745.51,494.66
10010,嘉義縣,1001005,民雄鄉,A100100522,357.01,403.58,515.94,558.61,613.40,924.37,1026.70,843.13,815.47,595.11,539.90,490.77
10010,嘉義縣,1001005,民雄鄉,A100100523,286.07,389.68,470.85,528.38,603.23,974.66,981.91,784.56,852.48,473.76,526.53,387.06
10010,嘉義縣,1001005,民雄鄉,A100100524,504.70,646.17,657.51,922.07,960.12,1234.16,1189.98,1364.41,858.24,1006.95,591.07,697.79
10010,嘉義縣,1001005,民雄鄉,A100100525,767.62,723.33,978.01,860.08,1119.53,1322.31,1582.21,1088.89,1318.97,839.47,997.11,650.80
10010,嘉義縣,1001006,溪口鄉,A100100601,260.62,307.02,377.80,435.75,475.92,496.89,504.15,488.52,484.61,371.68,364.32,275.08
10010,嘉義縣,1001006,溪口鄉,A100100602,140.78,251.89,380.25,486.86,422.63,99.29,165.16,241.01,283.56,322.51,304.23,88.86
10010,嘉義縣,1001006,溪口鄉,A100100603,229.24,301.02,398.60,445.82,435.65,535.28,564.31,515.41,450.55,390.03,332.29,327.92
10010,嘉義縣,1001006,溪口鄉,A100100604,442.95,486.92,519.86,568.90,683.74,917.17,836.88,813.04,733.24,580.96,542.32,458.94
10010,嘉義縣,1001006,溪口鄉,A100100605,572.07,617.08,658.30,739.92,791.60,917.77,867.21,848.03,815.79,650.28,629.94,497.90
10010,嘉義縣,1001006,溪口鄉,A100100606,190.87,252.53,338.86,400.73,413.07,518.90,568.09,511.61,437.85,385.68,303.15,312.65
10010,嘉義縣,1001006,溪口鄉,A100100607,728.38,768.94,761.12,870.58,915.06,1027.55,941.93,965.96,870.20,730.45,693.76,585.69
10010,嘉義縣,1001007,新港鄉,A100100701,193.52,271.18,356.75,424.43,443.39,531.16,542.82,512.94,436.16,385.79,304.60,329.80
10010,嘉義縣,1001007,新港鄉,A100100702,413.83,488.49,593.68,658.44,655.23,791.86,840.43,747.00,664.05,574.85,496.09,488.05
10010,嘉義縣,1001007,新港鄉,A100100703,297.49,334.35,409.04,451.62,519.19,682.07,682.85,614.29,559.05,455.87,410.70,376.37
10010,嘉義縣,1001007,新港鄉,A100100704,488.76,530.74,573.52,637.81,796.93,1037.02,975.47,980.38,833.81,702.32,590.47,550.16
10010,嘉義縣,1001007,新港鄉,A100100705,474.32,527.32,561.72,639.85,793.93,1017.55,911.77,937.16,772.89,671.08,555.51,518.94
10010,嘉義縣,1001007,新港鄉,A100100706,395.44,456.62,524.08,587.31,658.90,906.07,933.15,863.31,782.63,636.34,518.60,497.40
10010,嘉義縣,1001007,新港鄉,A100100707,553.03,597.34,699.55,828.24,910.79,1128.86,1135.43,1072.34,926.17,779.20,654.26,636.69
10010,嘉義縣,1001007,新港鄉,A100100708,213.04,283.58,374.12,449.81,497.24,595.19,624.12,555.86,474.80,411.45,320.08,327.56
10010,嘉義縣,1001007,新港鄉,A100100709,409.20,473.23,501.54,547.66,666.38,906.80,829.97,792.18,696.83,533.06,485.75,410.91
10010,嘉義縣,1001007,新港鄉,A100100710,488.93,566.73,589.33,671.73,729.54,902.68,791.65,758.41,658.98,534.84,502.52,495.61
10010,嘉義縣,1001007,新港鄉,A100100711,277.64,345.72,432.16,534.07,566.98,664.46,620.71,559.75,500.90,387.95,370.03,335.23
10010,嘉義縣,1001008,六腳鄉,A100100801,299.22,370.06,479.16,592.85,623.97,777.84,825.75,774.21,656.59,585.84,437.36,459.95
10010,嘉義縣,1001008,六腳鄉,A100100802,519.85,534.77,622.45,750.32,771.41,968.23,1010.20,954.22,843.50,764.49,629.09,629.99
10010,嘉義縣,1001008,六腳鄉,A100100803,157.31,303.40,450.16,534.91,572.19,522.33,442.71,373.49,283.36,264.43,237.33,248.98
10010,嘉義縣,1001008,六腳鄉,A100100804,220.35,250.89,294.55,357.53,416.02,504.74,450.58,433.10,375.22,306.97,285.12,267.77
10010,嘉義縣,1001008,六腳鄉,A100100805,226.87,275.63,347.35,427.36,476.04,569.97,533.71,477.06,408.32,338.49,320.42,314.09
10010,嘉義縣,1001008,六腳鄉,A100100806,261.96,260.09,355.19,377.67,497.20,577.89,602.60,558.23,546.72,395.88,391.04,285.04
10010,嘉義縣,1001008,六腳鄉,A100100807,331.42,396.84,443.72,505.61,600.89,796.01,721.59,683.27,613.67,478.41,439.78,370.12
10010,嘉義縣,1001008,六腳鄉,A100100808,337.67,420.39,542.38,636.47,675.58,846.47,914.07,809.10,637.42,556.29,463.15,487.04
